"owner_id","title","location","price.guests","total_price.USD","cleaning_fee","service_fee","only_price","reviews","superhost","guests","bedrooms","beds","bathrooms","date","datetime","accuracy","communication","cleanliness","locationq","checkin","url"
26864385,"Casa en Pujili","Pujili","0.0",0,0,0,18,1,"0",3,3,3,1,"2019-07-15","2019-07-15 01:04:23","",0,0,0,0,"https://www.airbnb.com/rooms/26864385?location=Salcedo%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563170627_BFsi8YemYoaDF%2BgY"
29926730,"Departamento","San Gabriel","0.0",0,0,0,20,0,"0",2,2,2,1,"2019-07-14","2019-07-14 23:45:34","",0,0,0,0,"https://www.airbnb.com/rooms/29926730?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563165879_JhLe23puG6YigWl2"
36381956,"Lindo estudio perfecto para persona sola o pareja","Tulcan","0.0",0,0,0,10,2,"0",2,2,1,1,"2019-07-14","2019-07-14 23:46:40","",0,0,0,0,"https://www.airbnb.com/rooms/36381956?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563165942_z31LQkuh%2BaznP2th"
32574720,"Estancia El Andarín","El Angel","0.0",0,0,0,15,1,"0",12,12,10,4,"2019-07-14","2019-07-14 23:49:06","",0,0,0,0,"https://www.airbnb.com/rooms/32574720?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166102_3hyVRwSYidFmGHir"
31857741,"Hostal Lesly Salomé","Tulcán","0.0",0,0,0,10,0,"0",16,16,16,12,"2019-07-14","2019-07-14 23:50:32","",0,0,0,0,"https://www.airbnb.com/rooms/31857741?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166195_ytVmxZRLkyFKmCLa"
34017769,"Hostería la Rinconadita","Tulcan","0.0",0,0,0,35,0,"0",4,4,3,2,"2019-07-14","2019-07-14 23:51:19","",0,0,0,0,"https://www.airbnb.com/rooms/34017769?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166234_tGkZXqlCFMCz6tMR"
12973186,"Apto. 3 dormitorios y parking","Tulcán","0.0",0,0,0,40,9,"0",6,6,3,1,"2019-07-14","2019-07-14 23:52:06","5.0",5,5,4.5,5,"https://www.airbnb.com/rooms/12973186?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166280_ajDrQlkHI6u6nWnW"
22934650,"Dante House La Casa Del Gringo","Huaca","0.0",0,0,0,26,1,"0",7,7,3,1,"2019-07-14","2019-07-14 23:52:47","",0,0,0,0,"https://www.airbnb.com/rooms/22934650?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166329_braQiTvJOZdsHcQ%2B"
34864533,"Casa Hostal Paisajes Andinos","El Ángel","0.0",0,0,0,12,0,"0",16,16,16,7,"2019-07-14","2019-07-14 23:53:30","",0,0,0,0,"https://www.airbnb.com/rooms/34864533?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166369_cJbPuE99J4pSP3Ys"
30929659,"Nice Old Hacienda House in Tulcan - Ecuador","Tulcán","0.0",0,0,0,20,8,"0",4,4,3,1,"2019-07-14","2019-07-14 23:54:18","5.0",5,5,4.5,5,"https://www.airbnb.com/rooms/30929659?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166412_Kh4USQJpx3gyPeXA"
36472168,"La Casa del Sol","Pimampiro","0.0",0,0,0,25,0,"0",5,5,0,1,"2019-07-14","2019-07-14 23:55:05","",0,0,0,0,"https://www.airbnb.com/rooms/36472168?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166459_xxpEBECoTLApmjhh"
28442926,"Eco Granja El Refugio","Pimampiro","0.0",0,0,0,10,3,"0",6,6,7,2,"2019-07-14","2019-07-14 23:55:49","5.0",5,5,5,4,"https://www.airbnb.com/rooms/28442926?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166507_OynvUm8LjSxj0%2BKI"
26961138,"Casa En Huaca","Huaca","0.0",0,0,0,15,0,"0",3,3,1,0,"2019-07-14","2019-07-14 23:58:06","",0,0,0,0,"https://www.airbnb.com/rooms/26961138?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166647_dJu%2BxO%2FGP9WOdLZC"
23995103,"Samajun - la casa del oso","Pimampiro","0.0",0,0,0,10,0,"0",6,6,4,1,"2019-07-14","2019-07-14 23:58:43","",0,0,0,0,"https://www.airbnb.com/rooms/23995103?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166687_uyoMD1PkJsun3iyr"
32207086,"Celeste apartamento Ipiales Santuario de las Lajas","Ipiales","0.0",0,0,0,37,4,"1",7,7,4,3,"2019-07-14","2019-07-14 23:59:21","5.0",5,5,5,5,"https://www.airbnb.com/rooms/32207086?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166724_9ctYVWxD5ZSgS%2BR3"
10548735,"Casa de campo en Pimampiro","Pimampiro","0.0",0,0,0,10,1,"0",5,5,4,1,"2019-07-14","2019-07-14 23:59:57","",0,0,0,0,"https://www.airbnb.com/rooms/10548735?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166763_mMY31GMPijGg%2FVI7"
9034489,"POLYLEPIS LODGE!!","El Angel","0.0",0,0,0,90,3,"0",16,16,16,40,"2019-07-15","2019-07-15 00:00:38","3.0",3.5,4,3.5,3,"https://www.airbnb.com/rooms/9034489?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166799_RaC6V5uGXFXW8uV%2F"
24644538,"Acogedor","Ipiales","0.0",0,0,0,9,0,"0",1,1,1,0,"2019-07-15","2019-07-15 00:01:14","",0,0,0,0,"https://www.airbnb.com/rooms/24644538?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166840_rr28NeskcYshRIGC"
2760772,"Salud & Sol Winery Hostel","Ibarra","0.0",0,0,0,35,0,"0",15,15,10,5,"2019-07-15","2019-07-15 00:01:53","",0,0,0,0,"https://www.airbnb.com/rooms/2760772?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166876_ux%2BVqH5K7St5KXHE"
33514815,"Hospedaje","Tulcán","0.0",0,0,0,17,1,"0",16,16,16,12,"2019-07-15","2019-07-15 00:02:29","",0,0,0,0,"https://www.airbnb.com/rooms/33514815?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166914_OG1NEIdlUqsoIjNW"
31515314,"Es un lugar único","Pimampiro","0.0",0,0,0,15,0,"0",7,7,6,2,"2019-07-15","2019-07-15 00:03:05","",0,0,0,0,"https://www.airbnb.com/rooms/31515314?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166950_U21D370%2BLdT6wWnv"
32422253,"FAMILIAR Y DE AVENTURA ESPECTACULAR","Mira","0.0",0,0,0,31,0,"0",9,9,5,2,"2019-07-15","2019-07-15 00:03:42","",0,0,0,0,"https://www.airbnb.com/rooms/32422253?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563166986_n9sWqPX45Ps96FMH"
29098477,"N","Mira","0.0",0,0,0,14,0,"0",3,3,1,1,"2019-07-15","2019-07-15 00:04:18","",0,0,0,0,"https://www.airbnb.com/rooms/29098477?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167023_0AGsqWdHeqfYfOkv"
31348920,"Eco Granja Destino del Sol","Pimampiro","0.0",0,0,0,15,0,"0",10,10,7,2,"2019-07-15","2019-07-15 00:04:55","",0,0,0,0,"https://www.airbnb.com/rooms/31348920?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167059_v3i9XhQ41HoVNAfI"
23465134,"Rueda's House","San Gabriel","0.0",0,0,0,28,0,"0",8,8,5,1,"2019-07-15","2019-07-15 00:05:32","",0,0,0,0,"https://www.airbnb.com/rooms/23465134?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167096_55Yo%2F7LLs%2BfkvX32"
32575175,"Café","La Unión","0.0",0,0,0,161,0,"0",3,3,3,2,"2019-07-15","2019-07-15 00:06:44","",0,0,0,0,"https://www.airbnb.com/rooms/32575175?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167169_BZEZ997ewD7YmjE%2B"
31460404,"PIMAPIRO TIERRA DEL SOL","Pimampiro","0.0",0,0,0,40,1,"0",6,6,4,3,"2019-07-15","2019-07-15 00:08:35","",0,0,0,0,"https://www.airbnb.com/rooms/31460404?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167280_e2FEmAPv0KJeEZRq"
22224196,"Villa Vacacional Ambuqui #Chalet#Casa de campo#B&B","EC","0.0",0,0,0,190,3,"0",15,15,10,2,"2019-07-15","2019-07-15 00:09:48","5.0",5,5,5,5,"https://www.airbnb.com/rooms/22224196?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167352_FMZQPAlp1iW2Ax8b"
14282943,"Hacienda Pinandro","Pimampiro","0.0",0,0,0,250,0,"0",6,6,6,3,"2019-07-15","2019-07-15 00:10:24","",0,0,0,0,"https://www.airbnb.com/rooms/14282943?location=San%20Gabriel%2C%20Carchi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167389_9HdRnmdrIDkykQu5"
32019188,"HOTEL SAN RAFAEL HABITACIONES NORMALES","Guaranda","0.0",0,0,0,24,2,"0",16,16,17,12,"2019-07-14","2019-07-14 22:51:27","",0,0,0,0,"https://www.airbnb.com/rooms/32019188?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563162638_6mqtVLEMwuTgu%2BAP"
19680163,"Cabaña familiar en Guaranda","Guaranda","0.0",0,0,0,40,4,"0",3,3,2,1,"2019-07-14","2019-07-14 22:52:51","5.0",5,5,5,5,"https://www.airbnb.com/rooms/19680163?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563162728_mP0%2Fs14r2JGVs4Qv"
33232114,"Vista hermosa","Guaranda","0.0",0,0,0,14,0,"0",1,1,1,1,"2019-07-14","2019-07-14 22:53:30","",0,0,0,0,"https://www.airbnb.com/rooms/33232114?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563162773_4XwLwHlA1dY8l6d8"
29963132,"Rusti Casa","San Miguel","0.0",0,0,0,18,1,"0",4,4,3,2,"2019-07-14","2019-07-14 22:54:08","",0,0,0,0,"https://www.airbnb.com/rooms/29963132?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563162811_4JYJdzElrj%2F6pvem"
15429747,"Beautiful City House - Schönes Stadthaus","Guaranda","0.0",0,0,0,50,2,"0",4,4,2,1,"2019-07-14","2019-07-14 22:54:49","",0,0,0,0,"https://www.airbnb.com/rooms/15429747?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563162850_rtLpTsn0kBcnzI9h"
28975676,"Hostal Mamá Rumi","Guaranda","0.0",0,0,0,20,0,"0",16,16,37,24,"2019-07-14","2019-07-14 22:55:29","",0,0,0,0,"https://www.airbnb.com/rooms/28975676?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563162891_AHh7D2QGxkNS4Ndd"
32019342,"HOTEL SAN RAFAEL SUITE","Guaranda","0.0",0,0,0,29,0,"0",1,1,1,1,"2019-07-14","2019-07-14 22:56:08","",0,0,0,0,"https://www.airbnb.com/rooms/32019342?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563162931_XAERnxLo%2FikLw6B8"
28614142,"Guaranda Glamping & tourism. Bed and breakfasts","Guaranda","0.0",0,0,0,18,1,"0",16,16,16,0,"2019-07-14","2019-07-14 22:56:50","",0,0,0,0,"https://www.airbnb.com/rooms/28614142?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563162969_U%2BsyVg%2BWm5HhqzKA"
33367645,"Hostal Spa del Sol","Guaranda","0.0",0,0,0,40,0,"0",6,6,2,1,"2019-07-14","2019-07-14 22:57:31","",0,0,0,0,"https://www.airbnb.com/rooms/33367645?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163011_ucdJR8BPhHE%2FBrvE"
28975036,"Mama Tu ni","Guaranda","0.0",0,0,0,20,0,"0",10,10,5,5,"2019-07-14","2019-07-14 22:58:08","",0,0,0,0,"https://www.airbnb.com/rooms/28975036?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163052_Z7HOfvLDnAprnEOc"
34126761,"DESCANSO EN UN LUGAR MARAVILLOSO","Balzapamba","0.0",0,0,0,180,0,"0",10,10,7,3,"2019-07-14","2019-07-14 22:58:47","",0,0,0,0,"https://www.airbnb.com/rooms/34126761?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163090_dJTxFVYkp0arJ3tL"
24607728,"Alojamiento San Lorenzo $25 precio de Carnaval","Guaranda","0.0",0,0,0,28,1,"0",16,16,24,10,"2019-07-14","2019-07-14 22:59:27","",0,0,0,0,"https://www.airbnb.com/rooms/24607728?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163128_9dyLvVhVC01DKbfQ"
33486239,"Rincón del río Family house","Balzapamba","0.0",0,0,0,85,0,"0",9,9,6,4,"2019-07-14","2019-07-14 23:00:05","",0,0,0,0,"https://www.airbnb.com/rooms/33486239?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163169_2T%2BHLtQ3R1S%2F%2B97Y"
32710701,"Habitación Relax","Guaranda","0.0",0,0,0,15,0,"0",2,2,1,1,"2019-07-14","2019-07-14 23:00:46","",0,0,0,0,"https://www.airbnb.com/rooms/32710701?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163207_BMKimIlh5briEHn8"
16274140,"Rincón del río guest house","Provincia de Bolívar","0.0",0,0,0,135,3,"0",16,16,14,7,"2019-07-14","2019-07-14 23:01:25","5.0",5,4.5,5,4.5,"https://www.airbnb.com/rooms/16274140?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163248_n5eqSRGNzQsTjsRI"
24086705,"Alojamiento en Guaranda Ciudad de las 7 Colinas","Guaranda","0.0",0,0,0,18,1,"0",1,1,1,1,"2019-07-14","2019-07-14 23:02:02","",0,0,0,0,"https://www.airbnb.com/rooms/24086705?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163286_VmYzX1wiHx4o2dG6"
27553657,"CASA COLONIAL - LA MAGDALENA","Magdalena","0.0",0,0,0,80,2,"0",8,8,4,2,"2019-07-14","2019-07-14 23:02:42","",0,0,0,0,"https://www.airbnb.com/rooms/27553657?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163324_1juITYAqdx24wmgh"
31588905,"Suite y Habitaciones en Guaranda","Guaranda","0.0",0,0,0,24,1,"0",16,16,17,12,"2019-07-14","2019-07-14 23:03:20","",0,0,0,0,"https://www.airbnb.com/rooms/31588905?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163363_UtyXx6tso9qNmNR%2B"
19172622,"CABAÑA 1","Parroquia Balsapamba","0.0",0,0,0,60,1,"0",6,6,4,1,"2019-07-14","2019-07-14 23:04:46","",0,0,0,0,"https://www.airbnb.com/rooms/19172622?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163444_vflsqdFy2AioLyAc"
28670327,"Casa en guaranda eco glamping & tourism","Guaranda","0.0",0,0,0,18,1,"0",16,16,16,0,"2019-07-14","2019-07-14 23:05:26","",0,0,0,0,"https://www.airbnb.com/rooms/28670327?location=San%20Miguel%2C%20Provincia%20de%20Bol%C3%ADvar%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563163488_dFRCOLn4Q1MW3Hqy"
1308804,"CASA DE CAMPO CON HERMOSA VISTA","Santa Isabel","0.0",0,0,0,15,0,"0",3,3,2,1,"2019-07-14","2019-07-14 22:22:38","",0,0,0,0,"https://www.airbnb.com/rooms/1308804?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563160844_26W9ZC4rzxpDg39a"
16393001,"Inti Kamari / Holistic Retreat Center & Eco-Farm","Susudel","0.0",0,0,0,25,10,"0",16,16,16,25,"2019-07-14","2019-07-14 22:23:42","5.0",5,5,5,5,"https://www.airbnb.com/rooms/16393001?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563160964_YdALXqPQJxJsqHs8"
27611143,"Hostería Cercaloma Valle de Yunguilla","Cercaloma","0.0",0,0,0,15,0,"0",2,2,1,1,"2019-07-14","2019-07-14 22:24:53","",0,0,0,0,"https://www.airbnb.com/rooms/27611143?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563161028_FSdufATQ9iRhwoBs"
35352662,"Beautiful self contained private villa - pool","Santa Isabel","0.0",0,0,0,25,0,"0",10,10,11,4,"2019-07-14","2019-07-14 22:26:17","",0,0,0,0,"https://www.airbnb.com/rooms/35352662?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563161102_fAsKbZHNOxRGKla4"
25104111,"Ideal para descanso familiar o paseo entre amigos.","Santa Isabel","0.0",0,0,0,99,2,"0",8,8,4,3,"2019-07-14","2019-07-14 22:27:38","",0,0,0,0,"https://www.airbnb.com/rooms/25104111?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563161182_%2Fe0zeZM1A8H9LYdc"
3809860,"Rento Quinta Yunguilla","Cuenca","0.0",0,0,0,51,1,"0",8,8,4,1,"2019-07-14","2019-07-14 22:28:59","",0,0,0,0,"https://www.airbnb.com/rooms/3809860?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563161262_bixosv9KOBMHnvLi"
13782900,"Vista del Valle//Santa Isabel","Santa Isabel","0.0",0,0,0,25,2,"0",16,16,9,5,"2019-07-14","2019-07-14 22:30:23","",0,0,0,0,"https://www.airbnb.com/rooms/13782900?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563161346_wNRkS5vPex2uLe8y"
21445290,"OUR HOUME-NUESTRA CASA YUNGUILLA VALLEY by A2CC","Cuenca","0.0",0,0,0,92,8,"0",13,13,11,3,"2019-07-14","2019-07-14 22:31:58","4.5",4.5,4,5,4.5,"https://www.airbnb.com/rooms/21445290?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563161429_NbpKaVXfUHGopk4S"
32918259,"La Casa del Aire.","Yunguilla","0.0",0,0,0,300,0,"0",6,6,8,2,"2019-07-14","2019-07-14 22:37:12","",0,0,0,0,"https://www.airbnb.com/rooms/32918259?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563161786_lIl%2BiiMONe0SsahT"
20414624,"Quinta Yunguilla!","Cuenca","0.0",0,0,0,160,3,"0",16,16,13,2,"2019-07-14","2019-07-14 22:38:10","4.5",4.5,4,5,5,"https://www.airbnb.com/rooms/20414624?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563161836_tinHCWL91QoYxhUW"
28368634,"Villa acogedora en Yunguilla con clima tropical","EC","0.0",0,0,0,250,0,"0",10,10,5,6,"2019-07-14","2019-07-14 22:39:07","",0,0,0,0,"https://www.airbnb.com/rooms/28368634?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563161892_ZQCiz8IMcgS9t6z%2B"
23291011,"TU QUINTA EN YUNGUILLA","Cuenca","0.0",0,0,0,120,0,"0",10,10,10,2,"2019-07-14","2019-07-14 22:39:56","",0,0,0,0,"https://www.airbnb.com/rooms/23291011?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563161949_HP4HicGYcr0RRCdo"
31909569,"“Leons Valley” Quinta Vacacional","Cuenca","0.0",0,0,0,170,1,"0",15,15,7,5,"2019-07-14","2019-07-14 22:41:54","",0,0,0,0,"https://www.airbnb.com/rooms/31909569?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563162053_4Htc%2BMOb5UgX7r9d"
4382909,"Casa y cabañas Yunguilla Azuay","Santa Isabel","0.0",0,0,0,120,0,"0",9,9,6,4,"2019-07-14","2019-07-14 22:42:37","",0,0,0,0,"https://www.airbnb.com/rooms/4382909?location=Santa%20Isabel%2C%20Azuay%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563162116_UcwExBSoo%2BIMJXrE"
9350906,"Cotopaxi-Quilotoa (Transfer in for free. Just ask)","Latacunga","0.0",0,0,0,11,163,"0",6,6,3,2,"2019-07-15","2019-07-15 00:14:47","4.5",4.5,4.5,4.5,4.5,"https://www.airbnb.com/rooms/9350906?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167630_5rgzgO957i8nHsqj"
31715884,"Hostel with FREE breakfast and great common area","Latacunga","0.0",0,0,0,10,3,"0",16,16,40,20,"2019-07-15","2019-07-15 00:15:40","5.0",5,5,4,5,"https://www.airbnb.com/rooms/31715884?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167693_ChuyzeANcpC0tpkc"
17191678,"Cozy Room in Calm and Beautiful Town Near Cotopaxi","Guaytacama","0.0",0,0,0,10,31,"0",8,8,4,1,"2019-07-15","2019-07-15 00:16:20","4.5",5,4,5,5,"https://www.airbnb.com/rooms/17191678?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167742_jrd255WpI8QWdcM4"
22359617,"Historic guest cottage La Avelina","EC","0.0",0,0,0,23,47,"1",2,2,1,1,"2019-07-15","2019-07-15 00:17:01","5.0",5,5,5,5,"https://www.airbnb.com/rooms/22359617?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167784_3gGV5lCR9qhp4JRa"
30254243,"HABITACIÓN MATRIMONIAL CON BAÑO PRIVADO","Saquisilí","0.0",0,0,0,16,1,"0",2,2,1,1,"2019-07-15","2019-07-15 00:18:10","",0,0,0,0,"https://www.airbnb.com/rooms/30254243?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167822_YVSocc%2FHCzv0CS%2BT"
31555854,"Cozy and Confortable Mini Apartment near Downtown.","Latacunga","0.0",0,0,0,15,16,"0",3,3,1,1,"2019-07-15","2019-07-15 00:18:58","4.5",5,4.5,4.5,5,"https://www.airbnb.com/rooms/31555854?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167892_mvEJUEBop9eW6YJS"
36519543,"California's Suite","Latacunga","0.0",0,0,0,16,1,"0",3,3,1,1,"2019-07-15","2019-07-15 00:19:43","",0,0,0,0,"https://www.airbnb.com/rooms/36519543?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167939_%2B9GjNkIuCKYxb6vZ"
24162240,"B.R’s Suite","Latacunga Canton","0.0",0,0,0,17,16,"1",3,3,2,1,"2019-07-15","2019-07-15 00:20:30","5.0",5,5,5,5,"https://www.airbnb.com/rooms/24162240?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563167985_qrM9wpiLNa%2BVhmwP"
29092823,"Pascualina Cotopaxi House","Latacunga","0.0",0,0,0,10,5,"0",4,4,3,2,"2019-07-15","2019-07-15 00:21:16","5.0",5,5,5,5,"https://www.airbnb.com/rooms/29092823?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563168031_zaUDJx94wjHv6XyO"
20860234,"Guest house with views of the Cotopaxi Volcano","Toacazo","0.0",0,0,0,22,43,"1",4,4,4,1,"2019-07-15","2019-07-15 00:22:03","5.0",5,5,5,5,"https://www.airbnb.com/rooms/20860234?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563168078_qtNu45f5X%2Fv9gZ6X"
21126247,"SKYHOUSE","Latacunga","0.0",0,0,0,15,6,"0",8,8,8,1,"2019-07-15","2019-07-15 00:22:46","5.0",5,5,5,5,"https://www.airbnb.com/rooms/21126247?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563168125_N53lvL9Rzm%2Bd6R65"
28078620,"Cabaña & Naturaleza","Latacunga","0.0",0,0,0,40,21,"1",2,2,1,1,"2019-07-15","2019-07-15 00:23:31","4.5",5,5,4.5,4.5,"https://www.airbnb.com/rooms/28078620?location=Saquisil%C3%AD%2C%20Cotopaxi%2C%20Ecuador&toddlers=0&adults=1&source_impression_id=p3_1563168167_b2y%2FywOcgnjyoYVG"
